CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total,Ratio
240800,2016,489.0,3760,0.1300531914893617
240800,2017,492.0,3941,0.12484141080943922
240800,2018,601.0,3893,0.15437965579244797
240800,2019,636.0,3700,0.17189189189189188
240800,2020,627.0,3469,0.18074373018160853
240810,2012,1484.0,12211,0.12152976824174924
240810,2013,1545.0,11840,0.13048986486486486
240810,2014,1619.0,11862,0.1364862586410386
240810,2015,1744.0,12239,0.14249530190375032
240810,2016,1678.0,11517,0.14569766432230616
240810,2017,1912.0,11493,0.1663621334725485
240810,2018,2243.0,12318,0.18209124857931483
240810,2019,1987.0,10640,0.18674812030075189
240810,2020,2087.0,10825,0.1927944572748268
240820,2012,38.0,357,0.10644257703081232
240820,2013,46.0,349,0.1318051575931232
240820,2014,38.0,380,0.1
240820,2015,56.0,393,0.14249363867684478
240820,2016,52.0,405,0.12839506172839507
240820,2017,55.0,399,0.13784461152882205
240820,2018,50.0,384,0.13020833333333334
240820,2019,41.0,362,0.1132596685082873
240820,2020,45.0,357,0.12605042016806722
240830,2012,53.0,494,0.10728744939271255
240830,2013,41.0,479,0.08559498956158663
240830,2014,34.0,478,0.07112970711297072
240830,2015,65.0,492,0.13211382113821138
240830,2016,55.0,460,0.11956521739130435
240830,2017,58.0,497,0.11670020120724346
240830,2018,64.0,500,0.128
240830,2019,60.0,492,0.12195121951219512
240830,2020,69.0,483,0.14285714285714285
240840,2012,6.0,48,0.125
240840,2013,4.0,37,0.10810810810810811
240840,2014,2.0,52,0.038461538461538464
240840,2015,2.0,42,0.047619047619047616
240840,2016,1.0,20,0.05
240840,2017,2.0,36,0.05555555555555555
240840,2018,4.0,38,0.10526315789473684
240840,2019,4.0,36,0.1111111111111111
240840,2020,4.0,30,0.13333333333333333
240850,2012,6.0,63,0.09523809523809523
240850,2013,8.0,59,0.13559322033898305
240850,2014,3.0,54,0.05555555555555555
240850,2015,3.0,59,0.05084745762711865
240850,2016,7.0,60,0.11666666666666667
240850,2017,6.0,61,0.09836065573770492
240850,2018,8.0,49,0.16326530612244897
240850,2019,5.0,49,0.10204081632653061
240850,2020,8.0,44,0.18181818181818182
240860,2012,4.0,48,0.08333333333333333
240860,2013,3.0,54,0.05555555555555555
240860,2014,6.0,53,0.11320754716981132
240860,2015,12.0,71,0.16901408450704225
240860,2016,13.0,62,0.20967741935483872
240860,2017,8.0,60,0.13333333333333333
240860,2018,1.0,48,0.020833333333333332
240860,2019,8.0,46,0.17391304347826086
240860,2020,8.0,56,0.14285714285714285
240870,2012,3.0,40,0.075
240870,2013,4.0,44,0.09090909090909091
240870,2014,4.0,56,0.07142857142857142
240870,2015,4.0,44,0.09090909090909091
240870,2016,1.0,37,0.02702702702702703
240870,2017,6.0,43,0.13953488372093023
240870,2018,3.0,49,0.061224489795918366
240870,2019,3.0,50,0.06
240870,2020,9.0,38,0.23684210526315788
240880,2012,5.0,75,0.06666666666666667
240880,2013,12.0,94,0.1276595744680851
240880,2014,7.0,76,0.09210526315789473
240880,2015,10.0,64,0.15625
240880,2016,11.0,94,0.11702127659574468
240880,2017,7.0,83,0.08433734939759036
240880,2018,10.0,107,0.09345794392523364
240880,2019,6.0,112,0.05357142857142857
240880,2020,10.0,91,0.10989010989010989
240890,2012,29.0,347,0.08357348703170028
240890,2013,35.0,325,0.1076923076923077
240890,2014,24.0,323,0.07430340557275542
240890,2015,33.0,362,0.09116022099447514
240890,2016,31.0,311,0.09967845659163987
240890,2017,29.0,279,0.1039426523297491
240890,2018,34.0,274,0.12408759124087591
240890,2019,38.0,261,0.14559386973180077
240890,2020,52.0,288,0.18055555555555555
240895,2012,10.0,181,0.055248618784530384
240895,2013,19.0,160,0.11875
240895,2014,12.0,158,0.0759493670886076
240895,2015,16.0,162,0.09876543209876543
240895,2016,11.0,154,0.07142857142857142
240895,2017,16.0,177,0.0903954802259887
240895,2018,14.0,185,0.07567567567567568
240895,2019,14.0,159,0.0880503144654088
240895,2020,14.0,159,0.0880503144654088
240910,2012,22.0,177,0.12429378531073447
240910,2013,16.0,175,0.09142857142857143
240910,2014,13.0,165,0.07878787878787878
240910,2015,19.0,166,0.1144578313253012
240910,2016,11.0,146,0.07534246575342465
240910,2017,22.0,155,0.14193548387096774
240910,2018,23.0,156,0.14743589743589744
240910,2019,16.0,148,0.10810810810810811
240910,2020,21.0,144,0.14583333333333334
240920,2012,1.0,45,0.022222222222222223
240920,2013,10.0,51,0.19607843137254902
240920,2014,6.0,41,0.14634146341463414
240920,2015,4.0,42,0.09523809523809523
240920,2016,5.0,40,0.125
240920,2017,9.0,46,0.1956521739130435
240920,2018,6.0,33,0.18181818181818182
240920,2019,5.0,40,0.125
240920,2020,5.0,41,0.12195121951219512
240930,2012,14.0,130,0.1076923076923077
240930,2013,15.0,182,0.08241758241758242
240930,2014,15.0,140,0.10714285714285714
240930,2015,17.0,143,0.11888111888111888
240930,2016,15.0,162,0.09259259259259259
240930,2017,18.0,140,0.12857142857142856
240930,2018,11.0,129,0.08527131782945736
240930,2019,17.0,121,0.14049586776859505
240930,2020,15.0,115,0.13043478260869565
240933,2012,7.0,44,0.1590909090909091
240933,2013,1.0,44,0.022727272727272728
240933,2014,4.0,61,0.06557377049180328
240933,2015,8.0,89,0.0898876404494382
240933,2016,7.0,71,0.09859154929577464
240933,2017,7.0,68,0.10294117647058823
240933,2018,4.0,64,0.0625
240933,2019,9.0,73,0.1232876712328767
240933,2020,8.0,63,0.12698412698412698
240940,2012,34.0,384,0.08854166666666667
240940,2013,46.0,389,0.11825192802056556
240940,2014,33.0,410,0.08048780487804878
240940,2015,61.0,475,0.12842105263157894
240940,2016,52.0,393,0.13231552162849872
240940,2017,52.0,413,0.12590799031476999
240940,2018,91.0,560,0.1625
240940,2019,47.0,368,0.12771739130434784
240940,2020,61.0,360,0.16944444444444445
240950,2012,6.0,56,0.10714285714285714
240950,2013,6.0,54,0.1111111111111111
240950,2014,5.0,59,0.0847457627118644
240950,2015,7.0,59,0.11864406779661017
240950,2016,7.0,46,0.15217391304347827
240950,2017,6.0,52,0.11538461538461539
240950,2018,7.0,54,0.12962962962962962
240950,2019,6.0,58,0.10344827586206896
240950,2020,9.0,65,0.13846153846153847
240960,2012,1.0,36,0.027777777777777776
240960,2013,0.0,25,0.0
240960,2014,3.0,38,0.07894736842105263
240960,2015,1.0,32,0.03125
240960,2016,1.0,33,0.030303030303030304
240960,2017,1.0,31,0.03225806451612903
240960,2018,3.0,45,0.06666666666666667
240960,2019,7.0,33,0.21212121212121213
240960,2020,2.0,28,0.07142857142857142
240970,2012,6.0,77,0.07792207792207792
240970,2013,7.0,95,0.07368421052631578
240970,2014,6.0,70,0.08571428571428572
240970,2015,7.0,84,0.08333333333333333
240970,2016,6.0,72,0.08333333333333333
240970,2017,6.0,73,0.0821917808219178
240970,2018,9.0,77,0.11688311688311688
240970,2019,7.0,61,0.11475409836065574
240970,2020,10.0,79,0.12658227848101267
240980,2012,20.0,227,0.0881057268722467
240980,2013,24.0,234,0.10256410256410256
240980,2014,16.0,175,0.09142857142857143
240980,2015,22.0,225,0.09777777777777778
240980,2016,20.0,199,0.10050251256281408
240980,2017,21.0,183,0.11475409836065574
240980,2018,32.0,240,0.13333333333333333
240980,2019,22.0,222,0.0990990990990991
240980,2020,23.0,192,0.11979166666666667
240990,2012,10.0,130,0.07692307692307693
240990,2013,3.0,91,0.03296703296703297
240990,2014,17.0,198,0.08585858585858586
240990,2015,16.0,205,0.07804878048780488
240990,2016,13.0,130,0.1
240990,2017,12.0,149,0.08053691275167785
240990,2018,13.0,167,0.07784431137724551
240990,2019,13.0,147,0.08843537414965986
240990,2020,15.0,154,0.09740259740259741
241000,2012,2.0,33,0.06060606060606061
241000,2013,4.0,48,0.08333333333333333
241000,2014,1.0,39,0.02564102564102564
241000,2015,4.0,51,0.0784313725490196
241000,2016,2.0,33,0.06060606060606061
241000,2017,0.0,39,0.0
241000,2018,6.0,42,0.14285714285714285
241000,2019,6.0,51,0.11764705882352941
241000,2020,5.0,37,0.13513513513513514
241010,2012,19.0,217,0.08755760368663594
241010,2013,15.0,146,0.10273972602739725
241010,2014,15.0,181,0.08287292817679558
241010,2015,22.0,170,0.12941176470588237
241010,2016,18.0,147,0.12244897959183673
241010,2017,14.0,165,0.08484848484848485
241010,2018,19.0,168,0.1130952380952381
241010,2019,27.0,172,0.1569767441860465
241010,2020,22.0,153,0.1437908496732026
241020,2012,16.0,106,0.1509433962264151
241020,2013,10.0,83,0.12048192771084337
241020,2014,13.0,109,0.11926605504587157
241020,2015,14.0,90,0.15555555555555556
241020,2016,13.0,109,0.11926605504587157
241020,2017,14.0,100,0.14
241020,2018,17.0,100,0.17
241020,2019,11.0,112,0.09821428571428571
241020,2020,10.0,78,0.1282051282051282
241025,2012,2.0,69,0.028985507246376812
241025,2013,6.0,63,0.09523809523809523
241025,2014,2.0,73,0.0273972602739726
241025,2015,8.0,88,0.09090909090909091
241025,2016,11.0,83,0.13253012048192772
241025,2017,2.0,90,0.022222222222222223
241025,2018,6.0,92,0.06521739130434782
241025,2019,4.0,79,0.05063291139240506
241025,2020,12.0,81,0.14814814814814814
241030,2012,12.0,147,0.08163265306122448
241030,2013,10.0,162,0.06172839506172839
241030,2014,10.0,151,0.06622516556291391
241030,2015,23.0,165,0.1393939393939394
241030,2016,12.0,141,0.0851063829787234
241030,2017,17.0,160,0.10625
241030,2018,21.0,132,0.1590909090909091
241030,2019,28.0,167,0.16766467065868262
241030,2020,13.0,144,0.09027777777777778
241040,2012,10.0,117,0.08547008547008547
241040,2013,14.0,129,0.10852713178294573
241040,2014,13.0,153,0.08496732026143791
241040,2015,12.0,123,0.0975609756097561
241040,2016,11.0,103,0.10679611650485436
241040,2017,18.0,136,0.1323529411764706
241040,2018,14.0,128,0.109375
241040,2019,10.0,124,0.08064516129032258
241040,2020,18.0,124,0.14516129032258066
241050,2012,8.0,59,0.13559322033898305
241050,2013,5.0,65,0.07692307692307693
241050,2014,8.0,67,0.11940298507462686
241050,2015,5.0,52,0.09615384615384616
241050,2016,4.0,51,0.0784313725490196
241050,2017,8.0,61,0.13114754098360656
241050,2018,7.0,68,0.10294117647058823
241050,2019,5.0,64,0.078125
241050,2020,12.0,66,0.18181818181818182
241060,2012,4.0,58,0.06896551724137931
241060,2013,5.0,35,0.14285714285714285
241060,2014,4.0,29,0.13793103448275862
241060,2015,7.0,45,0.15555555555555556
241060,2016,5.0,19,0.2631578947368421
241060,2017,3.0,30,0.1
241060,2018,7.0,27,0.25925925925925924
241060,2019,2.0,22,0.09090909090909091
241060,2020,7.0,43,0.16279069767441862
241070,2012,6.0,45,0.13333333333333333
241070,2013,6.0,42,0.14285714285714285
241070,2014,2.0,34,0.058823529411764705
241070,2015,2.0,32,0.0625
241070,2016,2.0,34,0.058823529411764705
241070,2017,4.0,29,0.13793103448275862
241070,2018,3.0,46,0.06521739130434782
241070,2019,2.0,42,0.047619047619047616
241070,2020,4.0,30,0.13333333333333333
241080,2012,7.0,56,0.125
241080,2013,2.0,45,0.044444444444444446
241080,2014,3.0,44,0.06818181818181818
241080,2015,7.0,60,0.11666666666666667
241080,2016,7.0,48,0.14583333333333334
241080,2017,6.0,55,0.10909090909090909
241080,2018,3.0,37,0.08108108108108109
241080,2019,5.0,43,0.11627906976744186
241080,2020,5.0,38,0.13157894736842105
241090,2012,8.0,103,0.07766990291262135
241090,2013,11.0,116,0.09482758620689655
241090,2014,12.0,97,0.12371134020618557
241090,2015,10.0,113,0.08849557522123894
241090,2016,10.0,101,0.09900990099009901
241090,2017,6.0,94,0.06382978723404255
241090,2018,11.0,103,0.10679611650485436
241090,2019,8.0,103,0.07766990291262135
241090,2020,7.0,75,0.09333333333333334
241100,2012,5.0,58,0.08620689655172414
241100,2013,10.0,67,0.14925373134328357
241100,2014,9.0,71,0.1267605633802817
241100,2015,9.0,87,0.10344827586206896
241100,2016,5.0,58,0.08620689655172414
241100,2017,10.0,66,0.15151515151515152
241100,2018,10.0,65,0.15384615384615385
241100,2019,6.0,52,0.11538461538461539
241100,2020,9.0,79,0.11392405063291139
241105,2012,6.0,55,0.10909090909090909
241105,2013,4.0,67,0.05970149253731343
241105,2014,8.0,76,0.10526315789473684
241105,2015,7.0,63,0.1111111111111111
241105,2016,11.0,80,0.1375
241105,2017,9.0,71,0.1267605633802817
241105,2018,15.0,94,0.1595744680851064
241105,2019,6.0,71,0.08450704225352113
241105,2020,6.0,84,0.07142857142857142
241110,2012,7.0,45,0.15555555555555556
241110,2013,3.0,41,0.07317073170731707
241110,2014,6.0,34,0.17647058823529413
241110,2015,0.0,28,0.0
241110,2016,4.0,33,0.12121212121212122
241110,2017,5.0,39,0.1282051282051282
241110,2018,6.0,37,0.16216216216216217
241110,2019,8.0,39,0.20512820512820512
241110,2020,7.0,53,0.1320754716981132
241120,2012,57.0,584,0.0976027397260274
241120,2013,49.0,586,0.08361774744027303
241120,2014,61.0,627,0.09728867623604466
241120,2015,81.0,597,0.135678391959799
241120,2016,72.0,612,0.11764705882352941
241120,2017,55.0,563,0.09769094138543517
241120,2018,88.0,584,0.1506849315068493
241120,2019,74.0,529,0.13988657844990549
241120,2020,87.0,526,0.16539923954372623
241140,2012,16.0,151,0.10596026490066225
241140,2013,9.0,147,0.061224489795918366
241140,2014,11.0,133,0.08270676691729323
241140,2015,22.0,138,0.15942028985507245
241140,2016,7.0,110,0.06363636363636363
241140,2017,10.0,108,0.09259259259259259
241140,2018,21.0,163,0.12883435582822086
241140,2019,19.0,128,0.1484375
241140,2020,14.0,121,0.11570247933884298
241142,2012,1.0,29,0.034482758620689655
241142,2013,3.0,31,0.0967741935483871
241142,2014,6.0,27,0.2222222222222222
241142,2015,6.0,29,0.20689655172413793
241142,2016,2.0,26,0.07692307692307693
241142,2017,2.0,29,0.06896551724137931
241142,2018,5.0,45,0.1111111111111111
241142,2019,6.0,25,0.24
241142,2020,5.0,35,0.14285714285714285
241150,2012,41.0,329,0.12462006079027356
241150,2013,33.0,330,0.1
241150,2014,33.0,332,0.09939759036144578
241150,2015,41.0,349,0.1174785100286533
241150,2016,39.0,326,0.1196319018404908
241150,2017,24.0,272,0.08823529411764706
241150,2018,33.0,340,0.09705882352941177
241150,2019,47.0,313,0.1501597444089457
241150,2020,48.0,297,0.16161616161616163
241160,2012,2.0,48,0.041666666666666664
241160,2013,5.0,41,0.12195121951219512
241160,2014,4.0,38,0.10526315789473684
241160,2015,3.0,44,0.06818181818181818
241160,2016,2.0,35,0.05714285714285714
241160,2017,6.0,44,0.13636363636363635
241160,2018,7.0,54,0.12962962962962962
241160,2019,4.0,54,0.07407407407407407
241160,2020,4.0,43,0.09302325581395349
241170,2012,5.0,59,0.0847457627118644
241170,2013,4.0,74,0.05405405405405406
241170,2014,5.0,71,0.07042253521126761
241170,2015,5.0,76,0.06578947368421052
241170,2016,3.0,41,0.07317073170731707
241170,2017,6.0,61,0.09836065573770492
241170,2018,7.0,60,0.11666666666666667
241170,2019,9.0,48,0.1875
241170,2020,5.0,60,0.08333333333333333
241180,2012,4.0,49,0.08163265306122448
241180,2013,4.0,28,0.14285714285714285
241180,2014,7.0,44,0.1590909090909091
241180,2015,7.0,34,0.20588235294117646
241180,2016,2.0,29,0.06896551724137931
241180,2017,7.0,37,0.1891891891891892
241180,2018,3.0,39,0.07692307692307693
241180,2019,6.0,39,0.15384615384615385
241180,2020,5.0,33,0.15151515151515152
241190,2012,3.0,44,0.06818181818181818
241190,2013,2.0,60,0.03333333333333333
241190,2014,5.0,63,0.07936507936507936
241190,2015,5.0,63,0.07936507936507936
241190,2016,15.0,82,0.18292682926829268
241190,2017,5.0,56,0.08928571428571429
241190,2018,5.0,60,0.08333333333333333
241190,2019,6.0,50,0.12
241190,2020,10.0,77,0.12987012987012986
241200,2012,176.0,1690,0.10414201183431952
241200,2013,184.0,1768,0.10407239819004525
241200,2014,208.0,1860,0.11182795698924732
241200,2015,211.0,1724,0.12238979118329467
241200,2016,196.0,1566,0.1251596424010217
241200,2017,252.0,1693,0.1488481984642646
241200,2018,235.0,1522,0.15440210249671485
241200,2019,249.0,1410,0.17659574468085107
241200,2020,236.0,1350,0.1748148148148148
241210,2012,8.0,72,0.1111111111111111
241210,2013,3.0,60,0.05
241210,2014,5.0,57,0.08771929824561403
241210,2015,5.0,69,0.07246376811594203
241210,2016,6.0,66,0.09090909090909091
241210,2017,11.0,67,0.16417910447761194
241210,2018,8.0,59,0.13559322033898305
241210,2019,5.0,57,0.08771929824561403
241210,2020,7.0,54,0.12962962962962962
241220,2012,76.0,680,0.11176470588235295
241220,2013,72.0,709,0.10155148095909731
241220,2014,74.0,666,0.1111111111111111
241220,2015,75.0,802,0.09351620947630923
241220,2016,71.0,745,0.0953020134228188
241220,2017,95.0,721,0.1317614424410541
241220,2018,96.0,764,0.1256544502617801
241220,2019,94.0,726,0.12947658402203857
241220,2020,84.0,694,0.12103746397694524
241230,2012,20.0,176,0.11363636363636363
241230,2013,11.0,155,0.07096774193548387
241230,2014,26.0,169,0.15384615384615385
241230,2015,23.0,182,0.12637362637362637
241230,2016,14.0,137,0.10218978102189781
241230,2017,16.0,147,0.10884353741496598
241230,2018,18.0,145,0.12413793103448276
241230,2019,16.0,148,0.10810810810810811
241230,2020,12.0,128,0.09375
241240,2012,5.0,49,0.10204081632653061
241240,2013,3.0,49,0.061224489795918366
241240,2014,4.0,59,0.06779661016949153
241240,2015,5.0,57,0.08771929824561403
241240,2016,4.0,38,0.10526315789473684
241240,2017,7.0,59,0.11864406779661017
241240,2018,12.0,59,0.2033898305084746
241240,2019,8.0,51,0.1568627450980392
241240,2020,8.0,58,0.13793103448275862
241250,2012,47.0,386,0.12176165803108809
241250,2013,32.0,272,0.11764705882352941
241250,2014,33.0,321,0.102803738317757
241250,2015,46.0,358,0.12849162011173185
241250,2016,46.0,354,0.12994350282485875
241250,2017,59.0,432,0.13657407407407407
241250,2018,46.0,401,0.11471321695760599
241250,2019,48.0,304,0.15789473684210525
241250,2020,52.0,293,0.17747440273037543
241255,2012,6.0,87,0.06896551724137931
241255,2013,9.0,112,0.08035714285714286
241255,2014,9.0,105,0.08571428571428572
241255,2015,6.0,88,0.06818181818181818
241255,2016,8.0,70,0.11428571428571428
241255,2017,2.0,55,0.03636363636363636
241255,2018,8.0,59,0.13559322033898305
241255,2019,13.0,136,0.09558823529411764
241255,2020,23.0,144,0.1597222222222222
241260,2012,21.0,192,0.109375
241260,2013,31.0,217,0.14285714285714285
241260,2014,25.0,232,0.10775862068965517
241260,2015,19.0,197,0.09644670050761421
241260,2016,22.0,220,0.1
241260,2017,25.0,203,0.12315270935960591
241260,2018,22.0,208,0.10576923076923077
241260,2019,28.0,207,0.13526570048309178
241260,2020,30.0,201,0.14925373134328357
241270,2012,13.0,81,0.16049382716049382
241270,2013,11.0,68,0.16176470588235295
241270,2014,8.0,68,0.11764705882352941
241270,2015,10.0,91,0.10989010989010989
241270,2016,4.0,66,0.06060606060606061
241270,2017,6.0,77,0.07792207792207792
241270,2018,7.0,70,0.1
241270,2019,7.0,76,0.09210526315789473
241270,2020,20.0,94,0.2127659574468085
241280,2012,7.0,88,0.07954545454545454
241280,2013,6.0,84,0.07142857142857142
241280,2014,5.0,85,0.058823529411764705
241280,2015,7.0,82,0.08536585365853659
241280,2016,18.0,96,0.1875
241280,2017,6.0,70,0.08571428571428572
241280,2018,12.0,83,0.14457831325301204
241280,2019,6.0,76,0.07894736842105263
241280,2020,8.0,75,0.10666666666666667
241290,2012,11.0,103,0.10679611650485436
241290,2013,12.0,133,0.09022556390977443
241290,2014,20.0,140,0.14285714285714285
241290,2015,12.0,124,0.0967741935483871
241290,2016,12.0,121,0.09917355371900827
241290,2017,16.0,117,0.13675213675213677
241290,2018,11.0,103,0.10679611650485436
241290,2019,13.0,114,0.11403508771929824
