CODMUNRES,ano_nasc,Qtd_Nascimentos_Prematuros,Qtd_Total,Ratio
171884,2012,6.0,44,0.13636363636363635
171884,2013,4.0,39,0.10256410256410256
171884,2014,10.0,53,0.18867924528301888
171884,2015,1.0,39,0.02564102564102564
171884,2016,6.0,43,0.13953488372093023
171884,2017,8.0,39,0.20512820512820512
171884,2018,8.0,45,0.17777777777777778
171884,2019,6.0,46,0.13043478260869565
171884,2020,7.0,47,0.14893617021276595
171886,2012,14.0,103,0.13592233009708737
171886,2013,10.0,138,0.07246376811594203
171886,2014,10.0,114,0.08771929824561403
171886,2015,11.0,132,0.08333333333333333
171886,2016,15.0,115,0.13043478260869565
171886,2017,12.0,101,0.1188118811881188
171886,2018,11.0,132,0.08333333333333333
171886,2019,8.0,122,0.06557377049180328
171886,2020,12.0,127,0.09448818897637795
171888,2012,7.0,56,0.125
171888,2013,5.0,43,0.11627906976744186
171888,2014,3.0,29,0.10344827586206896
171888,2015,2.0,36,0.05555555555555555
171888,2016,4.0,39,0.10256410256410256
171888,2017,5.0,41,0.12195121951219512
171888,2018,7.0,44,0.1590909090909091
171888,2019,7.0,42,0.16666666666666666
171888,2020,4.0,38,0.10526315789473684
171889,2012,4.0,32,0.125
171889,2013,2.0,22,0.09090909090909091
171889,2014,2.0,26,0.07692307692307693
171889,2015,3.0,29,0.10344827586206896
171889,2016,3.0,24,0.125
171889,2017,3.0,29,0.10344827586206896
171889,2018,2.0,24,0.08333333333333333
171889,2019,3.0,26,0.11538461538461539
171889,2020,3.0,38,0.07894736842105263
171890,2012,9.0,76,0.11842105263157894
171890,2013,3.0,65,0.046153846153846156
171890,2014,13.0,73,0.1780821917808219
171890,2015,13.0,85,0.15294117647058825
171890,2016,12.0,83,0.14457831325301204
171890,2017,13.0,80,0.1625
171890,2018,5.0,82,0.06097560975609756
171890,2019,9.0,74,0.12162162162162163
171890,2020,8.0,81,0.09876543209876543
171900,2012,7.0,47,0.14893617021276595
171900,2013,6.0,63,0.09523809523809523
171900,2014,4.0,64,0.0625
171900,2015,8.0,47,0.1702127659574468
171900,2016,4.0,42,0.09523809523809523
171900,2017,0.0,64,0.0
171900,2018,5.0,44,0.11363636363636363
171900,2019,4.0,55,0.07272727272727272
171900,2020,9.0,63,0.14285714285714285
172000,2012,3.0,41,0.07317073170731707
172000,2013,6.0,33,0.18181818181818182
172000,2014,1.0,25,0.04
172000,2015,7.0,35,0.2
172000,2016,3.0,35,0.08571428571428572
172000,2017,2.0,33,0.06060606060606061
172000,2018,2.0,25,0.08
172000,2019,2.0,28,0.07142857142857142
172000,2020,1.0,22,0.045454545454545456
172010,2012,6.0,82,0.07317073170731707
172010,2013,12.0,90,0.13333333333333333
172010,2014,5.0,83,0.060240963855421686
172010,2015,10.0,95,0.10526315789473684
172010,2016,6.0,74,0.08108108108108109
172010,2017,13.0,76,0.17105263157894737
172010,2018,15.0,89,0.16853932584269662
172010,2019,6.0,85,0.07058823529411765
172010,2020,9.0,68,0.1323529411764706
172015,2012,5.0,26,0.19230769230769232
172015,2013,4.0,26,0.15384615384615385
172015,2014,2.0,23,0.08695652173913043
172015,2015,1.0,17,0.058823529411764705
172015,2016,1.0,22,0.045454545454545456
172015,2017,2.0,20,0.1
172015,2018,5.0,31,0.16129032258064516
172015,2019,3.0,29,0.10344827586206896
172015,2020,2.0,24,0.08333333333333333
172020,2012,18.0,134,0.13432835820895522
172020,2013,18.0,184,0.09782608695652174
172020,2014,26.0,134,0.19402985074626866
172020,2015,25.0,165,0.15151515151515152
172020,2016,23.0,167,0.1377245508982036
172020,2017,16.0,172,0.09302325581395349
172020,2018,19.0,162,0.11728395061728394
172020,2019,15.0,150,0.1
172020,2020,11.0,126,0.0873015873015873
172025,2012,3.0,29,0.10344827586206896
172025,2013,1.0,28,0.03571428571428571
172025,2014,4.0,36,0.1111111111111111
172025,2015,4.0,35,0.11428571428571428
172025,2016,11.0,39,0.28205128205128205
172025,2017,5.0,30,0.16666666666666666
172025,2018,6.0,29,0.20689655172413793
172025,2019,6.0,34,0.17647058823529413
172025,2020,1.0,36,0.027777777777777776
172030,2012,7.0,71,0.09859154929577464
172030,2013,12.0,83,0.14457831325301204
172030,2014,12.0,60,0.2
172030,2015,12.0,83,0.14457831325301204
172030,2016,10.0,78,0.1282051282051282
172030,2017,3.0,62,0.04838709677419355
172030,2018,6.0,72,0.08333333333333333
172030,2019,5.0,65,0.07692307692307693
172030,2020,15.0,83,0.18072289156626506
172049,2012,11.0,52,0.21153846153846154
172049,2013,9.0,68,0.1323529411764706
172049,2014,5.0,58,0.08620689655172414
172049,2015,13.0,59,0.22033898305084745
172049,2016,8.0,45,0.17777777777777778
172049,2017,3.0,56,0.05357142857142857
172049,2018,6.0,61,0.09836065573770492
172049,2019,6.0,57,0.10526315789473684
172049,2020,8.0,44,0.18181818181818182
172065,2012,14.0,90,0.15555555555555556
172065,2013,12.0,79,0.1518987341772152
172065,2014,16.0,94,0.1702127659574468
172065,2015,12.0,93,0.12903225806451613
172065,2016,5.0,73,0.0684931506849315
172065,2017,13.0,83,0.1566265060240964
172065,2018,14.0,79,0.17721518987341772
172065,2019,10.0,92,0.10869565217391304
172065,2020,7.0,81,0.08641975308641975
172080,2012,15.0,133,0.11278195488721804
172080,2013,14.0,145,0.09655172413793103
172080,2014,25.0,165,0.15151515151515152
172080,2015,21.0,143,0.14685314685314685
172080,2016,13.0,147,0.08843537414965986
172080,2017,11.0,135,0.08148148148148149
172080,2018,15.0,162,0.09259259259259259
172080,2019,11.0,132,0.08333333333333333
172080,2020,11.0,151,0.0728476821192053
172085,2012,1.0,23,0.043478260869565216
172085,2013,4.0,20,0.2
172085,2014,2.0,17,0.11764705882352941
172085,2015,2.0,24,0.08333333333333333
172085,2016,4.0,33,0.12121212121212122
172085,2017,2.0,21,0.09523809523809523
172085,2018,4.0,23,0.17391304347826086
172085,2019,3.0,13,0.23076923076923078
172085,2020,7.0,27,0.25925925925925924
172090,2012,26.0,211,0.12322274881516587
172090,2013,30.0,210,0.14285714285714285
172090,2014,29.0,200,0.145
172090,2015,17.0,186,0.0913978494623656
172090,2016,17.0,173,0.09826589595375723
172090,2017,19.0,203,0.09359605911330049
172090,2018,15.0,173,0.08670520231213873
172090,2019,10.0,130,0.07692307692307693
172090,2020,17.0,116,0.14655172413793102
172093,2012,3.0,29,0.10344827586206896
172093,2013,0.0,38,0.0
172093,2014,4.0,32,0.125
172093,2015,3.0,24,0.125
172093,2016,4.0,26,0.15384615384615385
172093,2017,1.0,16,0.0625
172093,2018,3.0,25,0.12
172093,2019,4.0,34,0.11764705882352941
172093,2020,0.0,30,0.0
172097,2012,4.0,37,0.10810810810810811
172097,2013,4.0,28,0.14285714285714285
172097,2014,3.0,24,0.125
172097,2015,7.0,39,0.1794871794871795
172097,2016,7.0,31,0.22580645161290322
172097,2017,6.0,42,0.14285714285714285
172097,2018,3.0,30,0.1
172097,2019,3.0,28,0.10714285714285714
172097,2020,3.0,23,0.13043478260869565
172100,2012,624.0,4713,0.13239974538510502
172100,2013,640.0,4829,0.13253261544833297
172100,2014,468.0,5162,0.09066253390158853
172100,2015,492.0,5198,0.09465178914967295
172100,2016,470.0,4855,0.09680741503604531
172100,2017,478.0,5163,0.0925818322680612
172100,2018,583.0,5353,0.10891089108910891
172100,2019,561.0,5206,0.10776027660391856
172100,2020,506.0,4946,0.10230489284270117
172110,2012,16.0,183,0.08743169398907104
172110,2013,39.0,208,0.1875
172110,2014,25.0,178,0.1404494382022472
172110,2015,17.0,212,0.08018867924528301
172110,2016,16.0,166,0.0963855421686747
172110,2017,17.0,193,0.08808290155440414
172110,2018,21.0,231,0.09090909090909091
172110,2019,20.0,189,0.10582010582010581
172110,2020,27.0,191,0.14136125654450263
172120,2012,65.0,420,0.15476190476190477
172120,2013,70.0,458,0.15283842794759825
172120,2014,57.0,474,0.12025316455696203
172120,2015,65.0,481,0.13513513513513514
172120,2016,55.0,392,0.14030612244897958
172120,2017,78.0,495,0.15757575757575756
172120,2018,63.0,423,0.14893617021276595
172120,2019,50.0,427,0.117096018735363
172120,2020,48.0,373,0.128686327077748
172125,2012,4.0,19,0.21052631578947367
172125,2013,3.0,24,0.125
172125,2014,2.0,23,0.08695652173913043
172125,2015,1.0,32,0.03125
172125,2016,1.0,22,0.045454545454545456
172125,2017,2.0,24,0.08333333333333333
172125,2018,3.0,22,0.13636363636363635
172125,2019,2.0,13,0.15384615384615385
172125,2020,4.0,38,0.10526315789473684
172130,2012,6.0,34,0.17647058823529413
172130,2013,5.0,23,0.21739130434782608
172130,2014,2.0,26,0.07692307692307693
172130,2015,0.0,18,0.0
172130,2016,1.0,30,0.03333333333333333
172130,2017,0.0,21,0.0
172130,2018,2.0,16,0.125
172130,2019,3.0,28,0.10714285714285714
172130,2020,3.0,28,0.10714285714285714
172208,2012,18.0,134,0.13432835820895522
172208,2013,13.0,134,0.09701492537313433
172208,2014,9.0,152,0.05921052631578947
172208,2015,10.0,144,0.06944444444444445
172208,2016,7.0,132,0.05303030303030303
172208,2017,14.0,133,0.10526315789473684
172208,2018,19.0,147,0.1292517006802721
172208,2019,12.0,116,0.10344827586206896
172208,2020,12.0,138,0.08695652173913043
172210,2012,35.0,245,0.14285714285714285
172210,2013,27.0,235,0.1148936170212766
172210,2014,25.0,257,0.09727626459143969
172210,2015,19.0,235,0.08085106382978724
172210,2016,20.0,182,0.10989010989010989
172210,2017,21.0,226,0.09292035398230089
172210,2018,15.0,238,0.06302521008403361
172210,2019,15.0,200,0.075
172210,2020,15.0,193,0.07772020725388601
210000,2012,1.0,3,0.3333333333333333
210000,2013,1.0,4,0.25
210000,2014,0.0,2,0.0
210000,2015,0.0,8,0.0
210000,2016,0.0,4,0.0
210000,2017,0.0,4,0.0
210000,2018,1.0,7,0.14285714285714285
210000,2019,0.0,8,0.0
210000,2020,1.0,6,0.16666666666666666
210005,2012,254.0,1934,0.1313340227507756
210005,2013,239.0,2046,0.11681329423264906
210005,2014,255.0,2062,0.12366634335596509
210005,2015,270.0,2085,0.12949640287769784
210005,2016,226.0,1920,0.11770833333333333
210005,2017,192.0,1902,0.10094637223974763
210005,2018,210.0,1949,0.10774756285274499
210005,2019,183.0,1882,0.09723698193411265
210005,2020,161.0,1764,0.09126984126984126
210010,2012,18.0,113,0.1592920353982301
210010,2013,8.0,103,0.07766990291262135
210010,2014,10.0,113,0.08849557522123894
210010,2015,12.0,102,0.11764705882352941
210010,2016,10.0,108,0.09259259259259259
210010,2017,17.0,103,0.1650485436893204
210010,2018,15.0,143,0.1048951048951049
210010,2019,17.0,124,0.13709677419354838
210010,2020,7.0,107,0.06542056074766354
210015,2012,15.0,150,0.1
210015,2013,14.0,159,0.0880503144654088
210015,2014,10.0,147,0.06802721088435375
210015,2015,13.0,170,0.07647058823529412
210015,2016,20.0,164,0.12195121951219512
210015,2017,16.0,168,0.09523809523809523
210015,2018,13.0,165,0.07878787878787878
210015,2019,15.0,177,0.0847457627118644
210015,2020,22.0,169,0.1301775147928994
210020,2012,40.0,283,0.1413427561837456
210020,2013,25.0,241,0.1037344398340249
210020,2014,33.0,243,0.13580246913580246
210020,2015,23.0,160,0.14375
210020,2016,24.0,174,0.13793103448275862
210020,2017,32.0,229,0.13973799126637554
210020,2018,29.0,232,0.125
210020,2019,26.0,212,0.12264150943396226
210020,2020,27.0,212,0.12735849056603774
210030,2012,4.0,468,0.008547008547008548
210030,2013,26.0,487,0.053388090349075976
210030,2014,56.0,461,0.12147505422993492
210030,2015,59.0,433,0.13625866050808313
210030,2016,62.0,392,0.15816326530612246
210030,2017,47.0,432,0.1087962962962963
210030,2018,63.0,447,0.14093959731543623
210030,2019,80.0,439,0.18223234624145787
210030,2020,63.0,430,0.14651162790697675
210040,2012,12.0,107,0.11214953271028037
210040,2013,10.0,76,0.13157894736842105
210040,2014,13.0,104,0.125
210040,2015,16.0,102,0.1568627450980392
210040,2016,10.0,83,0.12048192771084337
210040,2017,12.0,88,0.13636363636363635
210040,2018,12.0,100,0.12
210040,2019,8.0,82,0.0975609756097561
210040,2020,10.0,75,0.13333333333333333
210043,2012,46.0,428,0.10747663551401869
210043,2013,72.0,449,0.1603563474387528
210043,2014,68.0,479,0.1419624217118998
210043,2015,57.0,469,0.12153518123667377
210043,2016,46.0,439,0.10478359908883828
210043,2017,57.0,419,0.1360381861575179
210043,2018,47.0,457,0.10284463894967177
210043,2019,56.0,397,0.14105793450881612
210043,2020,47.0,397,0.11838790931989925
210047,2012,44.0,511,0.08610567514677103
210047,2013,67.0,511,0.13111545988258316
210047,2014,44.0,456,0.09649122807017543
210047,2015,51.0,492,0.10365853658536585
210047,2016,50.0,474,0.10548523206751055
210047,2017,34.0,479,0.0709812108559499
210047,2018,53.0,497,0.10663983903420524
210047,2019,42.0,492,0.08536585365853659
210047,2020,43.0,440,0.09772727272727273
210050,2012,22.0,201,0.10945273631840796
210050,2013,17.0,196,0.08673469387755102
210050,2014,3.0,147,0.02040816326530612
210050,2015,7.0,189,0.037037037037037035
210050,2016,7.0,170,0.041176470588235294
210050,2017,25.0,175,0.14285714285714285
210050,2018,16.0,162,0.09876543209876543
210050,2019,12.0,182,0.06593406593406594
210050,2020,20.0,191,0.10471204188481675
210055,2012,11.0,103,0.10679611650485436
210055,2013,10.0,128,0.078125
210055,2014,13.0,124,0.10483870967741936
210055,2015,19.0,124,0.1532258064516129
210055,2016,14.0,130,0.1076923076923077
210055,2017,16.0,150,0.10666666666666667
210055,2018,12.0,118,0.1016949152542373
210055,2019,14.0,120,0.11666666666666667
210055,2020,18.0,126,0.14285714285714285
210060,2012,98.0,836,0.11722488038277512
210060,2013,110.0,748,0.14705882352941177
210060,2014,97.0,784,0.12372448979591837
210060,2015,47.0,807,0.058240396530359353
210060,2016,38.0,739,0.05142083897158322
210060,2017,54.0,821,0.06577344701583435
210060,2018,51.0,862,0.05916473317865429
210060,2019,36.0,850,0.042352941176470586
210060,2020,60.0,729,0.0823045267489712
210070,2012,37.0,327,0.11314984709480122
210070,2013,35.0,316,0.11075949367088607
210070,2014,43.0,358,0.12011173184357542
210070,2015,40.0,367,0.10899182561307902
210070,2016,28.0,346,0.08092485549132948
210070,2017,34.0,329,0.1033434650455927
210070,2018,31.0,361,0.08587257617728532
210070,2019,38.0,365,0.10410958904109589
210070,2020,28.0,275,0.10181818181818182
210080,2012,34.0,342,0.09941520467836257
210080,2013,27.0,259,0.10424710424710425
210080,2014,31.0,291,0.10652920962199312
210080,2015,39.0,269,0.1449814126394052
210080,2016,30.0,256,0.1171875
210080,2017,32.0,311,0.10289389067524116
210080,2018,22.0,323,0.06811145510835913
210080,2019,25.0,286,0.08741258741258741
210080,2020,33.0,303,0.10891089108910891
210083,2012,24.0,289,0.08304498269896193
210083,2013,24.0,269,0.08921933085501858
210083,2014,49.0,279,0.17562724014336917
210083,2015,43.0,299,0.14381270903010032
210083,2016,48.0,308,0.15584415584415584
210083,2017,36.0,247,0.145748987854251
210083,2018,28.0,267,0.10486891385767791
210083,2019,50.0,302,0.16556291390728478
210083,2020,28.0,255,0.10980392156862745
210087,2012,20.0,158,0.12658227848101267
210087,2013,24.0,184,0.13043478260869565
210087,2014,20.0,170,0.11764705882352941
210087,2015,26.0,186,0.13978494623655913
210087,2016,8.0,188,0.0425531914893617
210087,2017,16.0,194,0.08247422680412371
210087,2018,15.0,119,0.12605042016806722
210087,2019,6.0,119,0.05042016806722689
210087,2020,10.0,182,0.054945054945054944
210090,2012,53.0,553,0.09584086799276673
210090,2013,68.0,583,0.11663807890222985
210090,2014,51.0,585,0.08717948717948718
210090,2015,70.0,545,0.12844036697247707
210090,2016,83.0,555,0.14954954954954955
210090,2017,62.0,528,0.11742424242424243
210090,2018,79.0,611,0.12929623567921442
210090,2019,65.0,580,0.11206896551724138
210090,2020,64.0,552,0.11594202898550725
210095,2012,56.0,679,0.08247422680412371
210095,2013,58.0,663,0.08748114630467571
210095,2014,86.0,577,0.14904679376083188
210095,2015,46.0,557,0.08258527827648116
210095,2016,41.0,524,0.07824427480916031
210095,2017,69.0,610,0.11311475409836065
210095,2018,74.0,540,0.13703703703703704
210095,2019,77.0,575,0.13391304347826086
210095,2020,67.0,582,0.11512027491408934
210100,2012,49.0,471,0.1040339702760085
210100,2013,54.0,476,0.1134453781512605
210100,2014,40.0,442,0.09049773755656108
210100,2015,37.0,474,0.07805907172995781
210100,2016,47.0,482,0.0975103734439834
210100,2017,45.0,479,0.09394572025052192
210100,2018,43.0,513,0.08382066276803118
210100,2019,51.0,449,0.11358574610244988
210100,2020,59.0,410,0.14390243902439023
210110,2012,13.0,189,0.06878306878306878
210110,2013,39.0,175,0.22285714285714286
210110,2014,27.0,208,0.12980769230769232
210110,2015,18.0,195,0.09230769230769231
210110,2016,20.0,190,0.10526315789473684
210110,2017,28.0,171,0.16374269005847952
210110,2018,19.0,174,0.10919540229885058
210110,2019,14.0,145,0.09655172413793103
210110,2020,12.0,160,0.075
210120,2012,142.0,1694,0.08382526564344746
210120,2013,171.0,1705,0.10029325513196481
210120,2014,187.0,1784,0.10482062780269058
210120,2015,173.0,1734,0.09976931949250288
210120,2016,155.0,1476,0.10501355013550136
210120,2017,158.0,1540,0.1025974025974026
210120,2018,157.0,1687,0.09306461173681091
210120,2019,139.0,1668,0.08333333333333333
210120,2020,147.0,1598,0.09198998748435544
210125,2012,39.0,241,0.16182572614107885
210125,2013,28.0,251,0.11155378486055777
210125,2014,30.0,260,0.11538461538461539
210125,2015,39.0,312,0.125
210125,2016,28.0,292,0.0958904109589041
210125,2017,22.0,279,0.07885304659498207
210125,2018,21.0,293,0.07167235494880546
210125,2019,26.0,273,0.09523809523809523
210125,2020,34.0,286,0.11888111888111888
210130,2012,21.0,278,0.07553956834532374
210130,2013,30.0,310,0.0967741935483871
210130,2014,16.0,276,0.057971014492753624
210130,2015,23.0,256,0.08984375
210130,2016,26.0,240,0.10833333333333334
210130,2017,14.0,243,0.05761316872427984
210130,2018,22.0,268,0.08208955223880597
210130,2019,12.0,272,0.04411764705882353
210130,2020,24.0,262,0.0916030534351145
210135,2012,3.0,43,0.06976744186046512
210135,2013,9.0,57,0.15789473684210525
210135,2014,11.0,85,0.12941176470588237
210135,2015,5.0,65,0.07692307692307693
210135,2016,6.0,68,0.08823529411764706
210135,2017,6.0,73,0.0821917808219178
210135,2018,5.0,65,0.07692307692307693
210135,2019,5.0,61,0.08196721311475409
210135,2020,7.0,49,0.14285714285714285
210140,2012,272.0,1848,0.1471861471861472
210140,2013,260.0,1896,0.1371308016877637
210140,2014,159.0,2115,0.075177304964539
210140,2015,200.0,2103,0.0951022349025202
210140,2016,232.0,1998,0.11611611611611612
210140,2017,262.0,2084,0.1257197696737044
210140,2018,279.0,2077,0.13432835820895522
210140,2019,256.0,2008,0.12749003984063745
210140,2020,268.0,1842,0.1454940282301846
210150,2012,23.0,276,0.08333333333333333
210150,2013,23.0,266,0.08646616541353383
210150,2014,21.0,270,0.07777777777777778
210150,2015,30.0,249,0.12048192771084337
210150,2016,18.0,273,0.06593406593406594
210150,2017,34.0,262,0.1297709923664122
210150,2018,50.0,318,0.15723270440251572
210150,2019,27.0,282,0.09574468085106383
210150,2020,24.0,267,0.0898876404494382
210160,2012,40.0,1462,0.027359781121751026
210160,2013,132.0,1485,0.08888888888888889
210160,2014,196.0,1650,0.11878787878787879
210160,2015,197.0,1676,0.1175417661097852
210160,2016,121.0,1439,0.08408617095205004
210160,2017,48.0,1681,0.028554431885782272
210160,2018,64.0,1641,0.039000609384521635
210160,2019,109.0,1530,0.07124183006535947
210160,2020,197.0,1445,0.13633217993079585
210170,2012,126.0,1139,0.1106233538191396
210170,2013,152.0,1212,0.1254125412541254
210170,2014,150.0,1264,0.11867088607594936
210170,2015,152.0,1205,0.12614107883817427
210170,2016,179.0,1284,0.1394080996884735
210170,2017,43.0,1187,0.03622577927548441
210170,2018,92.0,1280,0.071875
210170,2019,126.0,1221,0.10319410319410319
210170,2020,157.0,1270,0.1236220472440945
210173,2012,33.0,207,0.15942028985507245
210173,2013,28.0,207,0.13526570048309178
210173,2014,32.0,200,0.16
210173,2015,21.0,196,0.10714285714285714
210173,2016,21.0,173,0.12138728323699421
